title,company,experience,salary,locations,description,industry,employment_type,skills,scraped_at
"Assistant Manager Data Engineer - AWS, Python, UI and Web Engineer-Agentic AI",Genpact,Fresher,,"Gurugram, Gurugram","Inviting applications for the role of Assistant Manager - Data Engineer - AWS, Python, UI and Web Engineer-Agentic AI!\nIn this role, you'll be part of Genpact's transformation under GenpactNext, as we lead the shift to Agentic AI Solutions-domain-specific, autonomous systems that redefine how we deliver value to clients. You'll help drive the adoption of innovations like the Genpact AP Suite in finance and accounting, with more Agentic AI products set to expand across service lines.\nResponsibilities\n. Design and develop scalable RESTful APIs using Node.js and Python, enabling seamless data access and integration across distributed systems.\n. Build and manage backend services that interact with SQL databases and cloud storage (e.g., Amazon S3, RDS, Redshift) to support analytics and application workflows.\n. Develop serverless applications and automation scripts using AWS Lambda, Python, and Node.js, orchestrated via AWS Step Functions and integrated with AWS services.\n. Implement Infrastructure as Code (IaC) using AWS CloudFormation to provision and manage resources such as EC2, Lambda, and VPCs for scalable, secure environments.\n. Refactor and migrate legacy systems to cloud-native architectures on AWS, leveraging services like EC2, DynamoDB, Lambda, and RDS for improved scalability and maintainability.\n. Write efficient and reusable SQL queries to support application logic and reporting needs, ensuring high performance through indexing and query optimization.\n. Monitor and optimize API and backend service performance, using logging, profiling tools, and cloud-native monitoring (e.g., CloudWatch, X-Ray) to ensure reliability and uptime.\n. Apply authentication and authorization best practices using IAM roles, API Gateway, and JWTs to secure API endpoints and data access.\n. Participate in CI/CD workflows using Git, CodePipeline, and CodeDeploy to automate testing, deployment, and version control for Node.js and Python services.\n. Collaborate in architectural reviews and sprint planning, translating business requirements into scalable, cloud-based backend solutions.\n. Ensure robustness and resilience of systems through backup strategies, disaster recovery planning, and failover mechanisms using AWS-native features.\n. Lead and contribute to unit testing, integration testing, and code reviews to maintain high code quality and functional integrity across backend services and APIs.\nQualifications we seek in you!\nMinimum Qualifications\nExperience in designing, implementing data pipelines, build data applications, data migration on AWS\nStrong experience of implementing data lake using AWS services like Glue, Lambda, Step, Redshift\nStrong experience in Node JS, Python and SQL\nProven expertise in AWS services such as S3, Lambda, Glue, EMR, and Redshift.\nAdvanced programming skills in Python for data processing and automation.\nHands-on experience with Apache Spark for large-scale data processing.\nProficiency in SQL for data querying and transformation.\nStrong understanding of security principles and best practices for cloud-based environments.\nExperience with monitoring tools and implementing proactive measures to ensure system availability and performance.\nExcellent problem-solving skills and ability to troubleshoot complex issues in a distributed, cloud-based environment.\nStrong communication and collaboration skills to work effectively with cross-functional teams.\nPreferred Qualifications/ Skills\nBachelor's/Master's Degree-Computer Science, Electronics, Electrical or equivalent\nAWS Data Engineering & Cloud certifications\nExperience with multiple data integration technologies and cloud platforms\nKnowledge of Change & Incident Management process",IT/Computers - Hardware & Networking,Permanent Job,,2025-09-01 03:39:00
Data Engineer,Coders Brain,4-10 Years,,Remote,"Experience in implementing end to end data pipelines using AWS services - Glue, EMR, S3, Redshift, RDS, Airflow\nExpert in programming usingPython, Scala or SPARK\nExperience of using Jenkins / Terraform / CloudFormation for deployment of data pipelines, and for infrastructure creation\nBasic experience in data modelling and data quality\nExperience of writing SQL, and performance tuning SQL queries\nExperience of development tools s.a. an IDE (preferably IntelliJ), GitHub, Jenkins",Information Technology,"Permanent Job, Work From Home","Python, AWS Glue, Scala, Spark, Jenkins, Terraform, Sql, Github",2025-09-02 04:55:05
Data Engineer,Coders Brain,2-12 Years,,Remote,3+ years experience on AWS and optimizing spark jobs\n3+ years of experience with Apache spark (core and sql).\n3+ years of experience in python\n4+ years experience in SQL\nExcellent verbal and written communication skills.\nBe able to work independently or collaborate with others on the project team.,Information Technology,"Permanent Job, Work From Home","ET, AWS, Pyspark, Spark SQL, Python, Sql, Git, Cloud Computing",2025-09-02 04:55:06
Data Engineer,Coders Brain,2-12 Years,,Remote,3+ years experience on AWS and optimizing spark jobs\n3+ years of experience with Apache spark (core and sql).\n3+ years of experience in python\n4+ years experience in SQL\nExcellent verbal and written communication skills.\nBe able to work independently or collaborate with others on the project team.,Information Technology,"Permanent Job, Work From Home","ET, AWS, Pyspark, Spark SQL, Python, Sql, Git, Cloud Computing",2025-09-02 04:55:07
Data Engineer,Coders Brain,6-12 Years,,Bengaluru,"Passionate coder with 5+ years of application development experience with Python-based web servers.\nBackend Frontend API creation using Tornado, Django, Flask. Strong experience working with RESTful APIs.\nHands-on experience with any SQL database with schema creation and SQL queries.\nStrong debugging, problem-solving, and investigative skills.\nExperience with Agile, Scrum methodology.\nSelf-starter who can work independently.\nStrong consulting and communication skills. Ability to work effectively with various organizations in pursuit of problem solutions.\nProblem Solving:\nSolves complex problems, takes a new perspective on existing solutions, exercises judgment based on the analysis of multiple sources of information.\nInterpersonal Skills:\nExplains difficult or sensitive information, works to build consensus.\nGood to have:\nExperience on any of the cloud services (AWS, Azure, or GCP) is an add-on.\nKnowledge on CI, CD pipeline process for application deployment.\nExperience, Knowledge on Docker containers.\n\nPassionate coder with 5+ years of application development experience with Python-based web servers.\nBackend Frontend API creation using Tornado, Django, Flask. Strong experience working with RESTful APIs.\nHands-on experience with any SQL database with schema creation and SQL queries.\nStrong debugging, problem-solving, and investigative skills.\nExperience with Agile, Scrum methodology.\nSelf-starter who can work independently.\nStrong consulting and communication skills. Ability to work effectively with various organizations in pursuit of problem solutions.\nProblem Solving:\nSolves complex problems, takes a new perspective on existing solutions, exercises judgment based on the analysis of multiple sources of information.\nInterpersonal Skills:\nExplains difficult or sensitive information, works to build consensus.\nGood to have:\nExperience on any of the cloud services (AWS, Azure, or GCP) is an add-on.\nKnowledge on CI, CD pipeline process for application deployment.\nExperience, Knowledge on Docker containers.",Information Technology,Permanent Job,"cd, Docker., Python, Flask, Rest Apis, Sql, AWS, Azure, Ci",2025-09-02 04:55:08
Data Engineer,Coders Brain,5-10 Years,,Bengaluru,"Passionate coder with 5+ years of application development experience with Python-based web servers.\nBackend Frontend API creation using Tornado, Django, Flask. Strong experience working with RESTful APIs.\nHands-on experience with any SQL database with schema creation and SQL queries.\nStrong debugging, problem-solving, and investigative skills.\nExperience with Agile, Scrum methodology.\nSelf-starter who can work independently.\nStrong consulting and communication skills. Ability to work effectively with various organizations in pursuit of problem solutions.\nProblem Solving:\nSolves complex problems, takes a new perspective on existing solutions, exercises judgment based on the analysis of multiple sources of information.\nInterpersonal Skills:\nExplains difficult or sensitive information, works to build consensus.\nGood to have:\nExperience on any of the cloud services (AWS, Azure, or GCP) is an add-on.\nKnowledge on CI, CD pipeline process for application deployment.\nExperience, Knowledge on Docker containers.\n\nPassionate coder with 5+ years of application development experience with Python-based web servers.\nBackend Frontend API creation using Tornado, Django, Flask. Strong experience working with RESTful APIs.\nHands-on experience with any SQL database with schema creation and SQL queries.\nStrong debugging, problem-solving, and investigative skills.\nExperience with Agile, Scrum methodology.\nSelf-starter who can work independently.\nStrong consulting and communication skills. Ability to work effectively with various organizations in pursuit of problem solutions.\nProblem Solving:\nSolves complex problems, takes a new perspective on existing solutions, exercises judgment based on the analysis of multiple sources of information.\nInterpersonal Skills:\nExplains difficult or sensitive information, works to build consensus.\nGood to have:\nExperience on any of the cloud services (AWS, Azure, or GCP) is an add-on.\nKnowledge on CI, CD pipeline process for application deployment.\nExperience, Knowledge on Docker containers.",Information Technology,Permanent Job,"cd, Docker., Python, Flask, Rest Apis, Sql, AWS, Azure, Ci",2025-09-02 04:55:10
Data Engineer,Coders Brain,2-4 Years,,Remote,"Experience in developing REST API services using one of the Scala frameworks.\nAbility to troubleshoot and optimize complex queries on the Spark platform.\nExpert in building and optimizing big data, data, and ML pipelines, architectures, and data sets.\nKnowledge in modeling unstructured to structured data design.\nExperience in Big Data access and storage techniques.\nExperience in doing cost estimation based on the design and development.\nExcellent debugging skills for the technical stack mentioned above, which even includes analyzing server logs and application logs.\nHighly organized, self-motivated, proactive, and ability to propose best design solutions.\nGood time management and multitasking skills to work to deadlines by working independently and as part of a team.\nExperience - Must have:\nScala: Minimum 2 years of experience.\nSpark: Minimum 2 years of experience.\nHadoop: Minimum 2 years of experience (Security, Spark on YARN, Architectural knowledge).\nHBase: Minimum 2 years of experience.\nHive: Minimum 2 years of experience.\nRDBMS (MySQL, Postgres, Maria): Minimum 2 years of experience.\nCI/CD: Minimum 1 year of experience.\nExperience (Good to have):\nKafka.\nSpark Streaming.\nApache Phoenix.\nCaching layer (Memcache, Redis).\nSpark ML.\nFP (Scala cats, scalaz).\nQualifications:\nBachelor's degree in IT, Computer Science, Software Engineering, Business Analytics or equivalent with at least 2 years of experience in big data systems such as Hadoop as well as cloud-based solutions.",Information Technology,"Permanent Job, Work From Home","cd, Spark ML, Scala, Spark, Hadoop, HBase, Ci, Kafka",2025-09-02 04:55:11
Data Engineer,Coders Brain,5-10 Years,,Remote,"Experience in developing REST API services using one of the Scala frameworks.\nAbility to troubleshoot and optimize complex queries on the Spark platform.\nExpert in building and optimizing big data, data, and ML pipelines, architectures, and data sets.\nKnowledge in modeling unstructured to structured data design.\nExperience in Big Data access and storage techniques.\nExperience in doing cost estimation based on the design and development.\nExcellent debugging skills for the technical stack mentioned above, which even includes analyzing server logs and application logs.\nHighly organized, self-motivated, proactive, and ability to propose best design solutions.\nGood time management and multitasking skills to work to deadlines by working independently and as part of a team.\nExperience - Must have:\nScala: Minimum 2 years of experience.\nSpark: Minimum 2 years of experience.\nHadoop: Minimum 2 years of experience (Security, Spark on YARN, Architectural knowledge).\nHBase: Minimum 2 years of experience.\nHive: Minimum 2 years of experience.\nRDBMS (MySQL, Postgres, Maria): Minimum 2 years of experience.\nCI/CD: Minimum 1 year of experience.\nExperience (Good to have):\nKafka.\nSpark Streaming.\nApache Phoenix.\nCaching layer (Memcache, Redis).\nSpark ML.\nFP (Scala cats, scalaz).\nQualifications:\nBachelor's degree in IT, Computer Science, Software Engineering, Business Analytics or equivalent with at least 2 years of experience in big data systems such as Hadoop as well as cloud-based solutions.",Information Technology,"Permanent Job, Work From Home","cd, Spark ML, Scala, Spark, Hadoop, HBase, Ci, Kafka",2025-09-02 04:55:13
Big Data Engineer,Coders Brain,7-8 Years,,Bengaluru,"Roles and Responsibilities:\nDevelop scalable infrastructure and platform to collect, analyze and process large amounts of structured and unstructured data with real-time data interpretation.\nWork closely across an array of various teams and organizations in the company (including partners, customers)\nBasic Qualifications:\nBachelor's degree in Engineering in Computer Science/Electronics & Telecommunication.Minimum of 2 year of Big Data experience\nPreferred Qualifications:\n5+ years of software development experience using multiple computer languages.\nExperience building large scale distributed data processing systems/applications or large-scale internet systems (cloud computing)\nStrong foundational knowledge and experience with distributed systems and computing systems in general.\nHands-on engineering skills.\nShould be able to develop big data solution and how that big data solution can be delivered using big data technology such as Hadoop/HDFS, MapReduce, Hive, AWS EMR, MongoDB, Airflow, Oozie,, Yarn, Ambari, ZooKeeper; Sqoop, BIRT or any other big data frameworks(with full life cycle of Hadoop Solution)\nHands-on experience with Hadoop applications (e.g. administration, configuration management, monitoring, debugging, and performance tuning).\nFirm understanding of major programming/scripting languages like Java, Linux, Ruby, Kafka, Camunda,Phyton and/or R, Shell script.\nShould be able to build a big data environment on premises or in thecloudBroad understanding and experience of real-time analytics, NoSQL data stores, data modeling and data management, analytical tools, languages, or libraries (e.g. SAS, SPSS, R, Mahout).\nExperience with deploying container based applications using tools such as DockerExperience developing API centric solutions (REST API)",Information Technology,Permanent Job,"platform development, Data Analysis, Data Interpretation, Cloud Computing, Distributed Systems, Big Data Hadoop, Aws Services",2025-09-02 04:55:14
Jr. Data Engineer,Coders Brain,3-5 Years,,Remote,"Responsibilities:\nDesign, develop, and maintain data infrastructure, databases, and data pipelines\nDevelop and implement ETL processes to extract, transform, and load data from various sources\nEnsure data accuracy, quality, and accessibility, and resolve data-related issues\nCollaborate with data analysts, data scientists, and other stakeholders to understand data needs and requirements\nDevelop and maintain data models and data dictionaries\nDesign and implement data warehousing solutions to enable efficient and effective data analysis and reporting\nImplement and manage data security and access controls to protect data privacy and confidentiality\nStrong understanding of data architecture, data modeling, ETL processes, and data warehousing\nExcellent communication and collaboration skills",Information Technology,"Permanent Job, Work From Home","Data Infrastructure Development, Data Pipeline Development, ETL Processes, Database Management, Data Extraction",2025-09-02 04:55:15
