title,company,experience,salary,locations,description,industry,employment_type,skills,scraped_at
Data Engineer,Tata Consultancy Services,3-10 Years,,"Bhubaneswar, India","TCS is Hiring For Data Engineer(Only Walk-in Interview at Bhubaneswar)\nExperience: 3 - 10 Years\nLocation: Bhubaneswar\nRole: Data Engineer\nSkill: ETL/Python/SQL, and data visualization/exploration tools\nInterview Mode: Walk in Drive! - Date: 10-Jan-2026 (Saturday)\nTime: 9:30 AM - 1:00 PM\nAddress: TCS - Bhubaneswar\nPlot No-35, SEZ Road Chandaka Industrial Estate Chandrasekharpur, Barabati Building, Infocity, Patia, Bhubaneswar - 751024\nOn- Venue SPOC: Aishwarya Tripathy",Login to check your skill match score,Permanent Job,"data visualization exploration tools, Sql, Python, Etl",2026-01-04 01:31:58
Senior Data Engineer,Tech Mahindra,5-10 Years,,"Hyderabad, India","Description\nSoftware Engineer Cloud + data\nExperience : 5 to 10 Years\nLocation: Hyderabad\n1. Experience in Python/C# and SQL Programming\n2. Core Azure Skills: Azure Data Factory for ETL pipelines, Azure Synapse Analytics\n3. Proficiency ETL/ELT Process\n4. Familiar with internal Microsoft tools scope, Cosmos, Kustos, Azure services",Login to check your skill match score,Permanent Job,"Kusto, Azure services, Azure Data Factory, Azure Synapse Analytics, Cosmos, Sql, Python, ELT, Etl",2026-01-04 01:32:03
Senior Data Engineer,Tech Mahindra,5-10 Years,,"Hyderabad, India","Description\nSoftware Engineer Cloud + data\nExperience : 5 to 10 Years\nLocation: Hyderabad\n1. Experience in Python/C# and SQL Programming\n2. Core Azure Skills: Azure Data Factory for ETL pipelines, Azure Synapse Analytics\n3. Proficiency ETL/ELT Process\n4. Familiar with internal Microsoft tools scope, Cosmos, Kustos, Azure services",Login to check your skill match score,Permanent Job,"Kusto, Azure services, Azure Data Factory, Azure Synapse Analytics, Cosmos, Sql, Python, ELT, Etl",2026-01-04 01:32:04
LEAD DATA ENGINEER - SENIOR DATA ENGINEER,Happiest Minds Technologies,Fresher,,"Bengaluru, India","Bachelor's or masters degree in computer science, Engineering, or a related field.\nStrong programming skills in languages such as Python, PySpark, SQL etc.\nExperience in Build and optimize ETL workflows using tools/technologies such as Spark, Snowflake, Airflow and/or Azure Data factory, Glue, Redshift etc.\nCraft and optimize complex SQL queries and stored procedures for data transformation, aggregation, and analysis.\nDevelop and maintain data models ensuring scalability and optimal performance.\nUtilize Snowpark for data processing within the Snowflake platform.\nIntegrate Snowflake for efficient data storage and retrieval.\nExposure to API integrations to facilitate data workflows.\nExperience in implementing CI-CD pipelines through DevOps platforms.\nGood experience in cloud infrastructure such as Azure, AWS or GCP\nGood to have experience in Docker, Kubernetes etc Exposure in HTML, CSS, Javascript/JQuery, Node.js, Angular/React Experience in API development, Flask/Django is a bonus",Login to check your skill match score,Permanent Job,"Airflow, Snowpark, snowflake, API integrations, Glue, CI-CD pipelines, Pyspark, HTML, Angular, React, Javascript, Docker, Flask, Python, AWS, CSS, Node.js, Redshift, Sql, Django, Devops, jQuery, Azure Data Factory, Gcp, Spark, Azure, Kubernetes",2026-01-04 01:32:06
GCP Data Engineer(Immediate Joiner),Tata Consultancy Services,5-12 Years,,"Pune, India","Job Description\nSN\nRequired Information\nDetails\n1\nRole\nGoogle Data Engineering\nLocation- Pune,bangalore, Kochi, Kolkata\nExp -5 to 12 year\nDesign, build, and optimize systems for data collection, storage, access, and analytics at scale. They create data pipelines that convert raw data into formats usable by data scientists, data-centric applications, and other data consumers.Should be proficient in Python/Java Script,SQL and Data analysis with min 4yrs Exp.",Login to check your skill match score,Permanent Job,"Data Analysis, Java Script, Python, Sql",2026-01-04 01:32:07
Azure Databricks Data Engineer/Developer,Infosys Limited,Fresher,,"Bengaluru, India",Job Description:\nLooking for a skilled Data Engineer to join our team\nThe ideal candidate should have experience in Databricks SQL PySpark Spark Python and Azure Data Factory ADF\nThe candidate should be able to design develop and maintain data pipelines and data streams\nThe candidate should also be able to move transform data across layers Bronze Silver Gold using ADF Python and PySpark\nKey Responsibilities:\nResponsibilities\nDesign and build modern data pipelines and data streams\nMove Transform data across layers Bronze Silver Gold using ADF Python and PySpark\nDevelop and maintain data pipelines and data streams\nWork with stakeholders to understand their data needs and provide solutions\nCollaborate with other teams to ensure data quality and consistency\nDevelop and maintain data models and data dictionaries\nDevelop and maintain ETL processes\nDevelop and maintain data quality checks\nDevelop and maintain data governance policies and procedures\nDevelop and maintain data security policies and procedures\nProvide technical guidance and mentorship to junior data engineers\nTechnical Requirements:\nRequirements\nExperience in Databricks SQL PySpark Spark Python and Azure Data Factory ADF\nExperience in designing developing and maintaining data pipelines and data streams\nExperience in moving transforming data across layers Bronze Silver Gold using ADF Python and PySpark\nExperience in working with stakeholders to understand their data needs and provide solutions\nExperience in collaborating with other teams to ensure data quality and consistency\nExperience in developing and maintaining data models and data dictionaries\nExperience in developing and maintaining ETL processes\nExperience in developing and maintaining data quality checks\nExperience in developing and maintaining data governance policies and procedures\nExperience in developing and maintaining data security policies and procedure\nAdditional Responsibilities:\nKnowledge of more than one technology\nBasics of Architecture and Design fundamentals\nKnowledge of Testing tools\nKnowledge of agile methodologies\nUnderstanding of Project life cycle activities on development and maintenance projects\nUnderstanding of one or more Estimation methodologies Knowledge of Quality processes\nBasics of business domain to understand the business requirements\nAnalytical abilities Strong Technical Skills Good communication skills\nGood understanding of the technology and domain\nAbility to demonstrate a sound understanding of software quality assurance principles SOLID design principles and modelling methods\nAwareness of latest technologies and trends\nExcellent problem solving analytical and debugging skills\nPreferred Skills:\nTechnology->Data Engineering->Databricks,IT/Computers - Software,Permanent Job,,2026-01-04 01:32:08
Celonis Process/Task Mining/Data Engineer Consultant,Infosys Limited,5-7 Years,,"Bengaluru, India",Job Description:\nA day in the life of an Infoscion\nAs part of the Infosys consulting team your primary role would be to get to the heart of customer issues diagnose problem areas design innovative solutions and facilitate deployment resulting in client delight\nYou will develop a proposal by owning parts of the proposal document and by giving inputs in solution design based on areas of expertise\nYou will plan the activities of configuration configure the product as per the design conduct conference room pilots and will assist in resolving any queries related to requirements and solution design\nYou will conduct solution product demonstrations POC Proof of Technology workshops and prepare effort estimates which suit the customer budgetary requirements and are in line with organization s financial guidelines\nActively lead small projects and contribute to unit level and organizational initiatives with an objective of providing high quality value adding solutions to customers\nIf you think you fit right in to help our clients navigate their next in their digital transformation journey this is the place for you\nKey Responsibilities:\nYou will own and drive the end to end implementation of the Celonis SAP Signavio MS Power Automate Process Mining AssistEdge Discover Pega Process Mining engagements across various customers\nYou will help customers drive significant business outcomes and ROI by leveraging the insights uncovered through process and task mining\nYou will collaborate directly with process owners and technical teams within each customer to understand their goals objectives and requirements and translate them into technical requirements\nYou will plan schedule and manage project timelines and activities from project kick off through completion to ensure each project is delivered on time and meets customer requirements\nYou will coordinate with Data Engineer to connect the process mining application with the customers source systems\nYou will support extraction and transformation of customers data and load into the process mining application\nYou will design customized process dashboards analyses and reports\nYou will coordinate with Technical Engineers to set up the task mining application across the customers organization and users\nYou will support data capture of users tasks and load into the task mining application\nYou will analyze the task mining outputs create dashboards and reports\nYou will present implementation results to Infosys and customer leadership\nYou will organize and lead customer workshops\nTechnical Requirements:\nPrimary skills Celonis\nYou have 5 years experience in Business Process Management BPM Process Optimization Initiatives Technology Consulting or software services implementations\nYou have strong analytical skills especially in applying technology solutions to core business problems\nSAP functional knowledge of at least one of the processes P2P O2C AP AR etc\nwill be a big plus\nYou have basic SQL understanding and process visualization experience\nYou have strong communication skills and ability to explain solutions in person and in writing\nProvide guidance and mentorship to junior data engineers fostering a culture of continuous learning and improvement within the team\nCreate and maintain comprehensive documentation for data models processes and systems to facilitate knowledge sharing\nAdditional Responsibilities:\nAbility to develop value creating strategies and models that enable clients to innovate drive growth and increase their business profitability\nGood knowledge on software configuration management systems\nAwareness of latest technologies and Industry trends\nLogical thinking and problem solving skills along with an ability to collaborate\nUnderstanding of the financial processes for various types of projects and the various pricing models available\nAbility to assess the current processes identify improvement areas and suggest the technology solutions\nOne or two industry domain knowledge\nClient Interfacing skills\nProject and Team management\nPreferred Skills:\nTechnology->Automated Testing->Automated Testing - ALL,IT/Computers - Software,Permanent Job,"MS Power Automate, process mining, Celonis, AssistEdge Discover, Pega Process Mining, Process Visualization, Sql, SAP",2026-01-04 01:32:09
"Spark, PySpark, Scala Data engineer",Infosys Limited,Fresher,,"Bengaluru, India","Key Responsibilities:\nA day in the life of an Infoscion\nAs part of the Infosys delivery team your primary role would be to interface with the client for quality assurance issue resolution and ensuring high customer satisfaction\nYou will understand requirements create and review designs validate the architecture and ensure high levels of service offerings to clients in the technology domain\nYou will participate in project estimation provide inputs for solution delivery conduct technical risk planning perform code reviews and unit test plan reviews\nYou will lead and guide your teams towards developing optimized high quality code deliverables continual knowledge management and adherence to the organizational guidelines and processes\nYou would be a key contributor to building efficient programs systems and if you think you fit right in to help our clients navigate their next in their digital transformation journey this is the place for you\nIf you think you fit right in to help our clients navigate their next in their digital transformation journey this is the place for you\nTechnical Requirements:\nPrimary skills Domain Big Data Data Processing Spark Scala Pyspark Azure\nAdditional Responsibilities:\nKnowledge of more than one technology\nBasics of Architecture and Design fundamentals\nKnowledge of Testing tools\nKnowledge of agile methodologies\nUnderstanding of Project life cycle activities on development and maintenance projects\nUnderstanding of one or more Estimation methodologies Knowledge of Quality processes\nBasics of business domain to understand the business requirements\nAnalytical abilities Strong Technical Skills Good communication skills\nGood understanding of the technology and domain\nAbility to demonstrate a sound understanding of software quality assurance principles SOLID design principles and modelling methods\nAwareness of latest technologies and trends\nExcellent problem solving analytical and debugging skills\nPreferred Skills:\nTechnology->Big Data - Data Processing->Spark,Technology->Cloud Platform->Azure Devops,Technology->Java->Apache->Scala",IT/Computers - Software,Permanent Job,,2026-01-04 01:32:10
Data Engineer I,Amazon,3-5 Years,,"Bengaluru, India","Description\n\nWe're seeking an exceptional Data Engineer to join our Risk and Compliance Solutions (RCS) Data Engineering team, where you'll architect and build data systems that power Amazon's compliance operations. This role combines technical expertise with business acumen to transform complex data into actionable insights that protect Amazon's ecosystem of buyers, brands, and sellers.\n\nYour work will directly influence Amazon's compliance framework and risk management capabilities, ensuring the company's continued growth while maintaining regulatory compliance. You'll be instrumental in building the next generation of data-driven compliance tools that protect Amazon's global marketplace. Your experience with real-time data processing, high-throughput systems, and end-to-end platform development. Knowledge of modern data engineering tools and technologies is essential.\n\nThe ideal candidate combines technical excellence with strategic thinking, bringing both the ability to architect complex systems and the vision to drive innovation in compliance technology.\n\nCore Responsibilities\n\nContribute to the architecture, design and implementation of next generation BI solutions including streaming data applications.\n\nManage AWS resources including EC2, RDS, Redshift, Kinesis, EMR, Lambda etc.\n\nCollaborate with data scientists, BIEs and BAs to deliver high quality data architecture and pipelines.\n\nInterface with other technology teams to extract, transform, and load data from a wide variety of data sources\n\nContinually improve ongoing reporting and analysis processes, automating or simplifying self-service support for customers\n\nBasic Qualifications\n\nBachelor's degree in computer science, engineering, mathematics, or a related technical discipline\n\nIndustry experience in software development, data engineering, business intelligence, data science, or related field with a track record of manipulating, processing, and extracting value from large datasets\n\nExperience using big data technologies (Hadoop, Hive, Hbase, Spark, EMR, etc.)\n\nExperience working with AWS big data technologies (EMR, Redshift, S3, AWS Glue, Kinesis and Lambda for Serverless ETL)\n\nKnowledge of data management fundamentals and data storage principles\n\nKnowledge of distributed systems as it pertains to data storage and computing\n\nHands-on experience and advanced knowledge of SQL\n\nBasic scripting skills using Python and Scala\n\nBasic understanding of Machine Learning\n\nKey job responsibilities\n\nDesign and implement scalable data infrastructure supporting RCS's compliance and risk management initiatives\nDevelop robust data pipelines and analytics processes that enable real-time decision making\nCollaborate with compliance officers, software engineers, and product managers to deliver reliable data solutions\nLead technical initiatives and mentor team members in best practices for data engineering\nCreate automated systems to replace manual processes and support Amazon's global expansion\n\nBasic Qualifications\n\n3+ years of data engineering experience\nExperience with SQL\nExperience with data modeling, warehousing and building ETL pipelines\nExperience with one or more query language (e.g., SQL, PL/SQL, DDL, MDX, HiveQL, SparkSQL, Scala)\nExperience with one or more scripting language (e.g., Python, KornShell)\n\nPreferred Qualifications\n\nExperience with big data technologies such as: Hadoop, Hive, Spark, EMR\nExperience with any ETL tool like, Informatica, ODI, SSIS, BODI, Datastage, etc.\n\nOur inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you're applying in isn't listed, please contact your Recruiting Partner.\n\nCompany - ADCI - BLR 14 SEZ\n\nJob ID: A3150496",Login to check your skill match score,Permanent Job,"RDS, Hadoop, Scala, Emr, Redshift, Sql, Lambda, Hive, Kinesis, Ec2, Spark, Hbase, Python, AWS",2026-01-04 01:32:12
"Data Engineer, , GFS (Global Finance Solution)",Amazon,1-3 Years,,"Bengaluru, India","Description\n\nAbout the Organization: Amazon is a US-based multinational electronic commerce company headquartered in Seattle, Washington. Amazon.com started as an online bookstore, but soon diversified into many other categories, with a vision to be earth's most customer-centric company & to build a place where people can come to find and discover anything they might want to buy online.\n\nAbout the role: Amazon's Global Finance Services (GFS) team is a fast-paced, team-focused, dynamic environment and delivering great experiences for our customers is top priority. GFS is seeking a Business Intelligence Engineer to support our Amazon Music finance team.\n\nAs a Data Engineer, You will be working on building and maintaining complex data pipelines, assemble large and complex datasets to generate business insights and to enable data driven decision making and support the rapidly growing and dynamic business demand for data.\n\nYou will have an opportunity to collaborate and work with various teams of Business analysts, Managers, Business Intelligence, and Data Engineers to determine how best to design, implement and support solutions. You will be challenged and provided with tremendous growth opportunity in a customer facing, fast paced, agile environment.\n\nKey job responsibilities\n\nDesign, implement and support an analytical data platform solutions for data driven decisions and insights\nDesign data schema and operate internal data warehouses & SQL/NOSQL database systems\nWork on different data model designs, architecture, implementation, discussions and optimizations\nInterface with other teams to extract, transform, and load data from a wide variety of data sources using AWS big data technologies like EMR, RedShift, Elastic Search etc.\nWork on different AWS technologies such as S3, RedShift, Lambda, Glue, etc.. and Explore and learn the latest AWS technologies to provide new capabilities and increase efficiency\nWork on data lake platform and different components in the data lake such as Hadoop, Amazon S3 etc.\nWork on SQL technologies on Hadoop such as Spark, Hive, Impala etc..\nHelp continually improve ongoing analysis processes, optimizing or simplifying self-service support for customers\nMust possess strong verbal and written communication skills, be self-driven, and deliver high quality results in a fast-paced environment.\nRecognize and adopt best practices in reporting and analysis: data integrity, test design, analysis, validation, and documentation.\nEnjoy working closely with your peers in a group of talented engineers and gain knowledge.\nBe enthusiastic about building deep domain knowledge on various Amazon's business domains.\nOwn the development and maintenance of ongoing metrics, reports, analyses, dashboards, etc. to drive key business decisions.\n\nBasic Qualifications\n\n1+ years of data engineering experience\nExperience with SQL\nExperience with data modeling, warehousing and building ETL pipelines\nExperience with one or more query language (e.g., SQL, PL/SQL, DDL, MDX, HiveQL, SparkSQL, Scala)\nExperience with one or more scripting language (e.g., Python, KornShell)\n\nPreferred Qualifications\n\nExperience with big data technologies such as: Hadoop, Hive, Spark, EMR\nExperience with any ETL tool like, Informatica, ODI, SSIS, BODI, Datastage, etc.\n\nOur inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you're applying in isn't listed, please contact your Recruiting Partner.\n\nCompany - ADCI - Karnataka\n\nJob ID: A3150065",Login to check your skill match score,Permanent Job,"KornShell, ETL pipelines, Hive, Hadoop, Spark, Data Modeling, Emr, Big Data Technologies, Sql, Python",2026-01-04 01:32:13
