key,job_role,job_title,company_name,skills,job_type,location,experience
1,data engineer,"senior data engineer - azure databricks, sql, python",coforge,"generative ai techniques,openai codex,spark",full time,,6
2,data engineer,principal consultant sr. data engineer,genpact,"synapse,blob storage,snowflake,azure: data factory",full time,,1
3,data engineer,principal consultant-senior snowflake data engineer,genpact,"snowflake,aws,etl,python,data warehousing",full time,pune,7
4,data engineer,"data engineer, analytics and data science, youtube",google,"structured thinking skills,distributed data platforms",full time,bengaluru,2
5,data engineer,manager-senior data engineer,genpact,"data visualizations,blue state digital,votebuilder",full time,hyderabad,1
6,data engineer,principal consultant-senior snowflake data engineer,genpact,"snowflake,aws,etl,python,data warehousing",full time,gurugram,7
7,data engineer,senior data engineer.,randstad,"data pipelining,r,relational databases",full time,hyderabad,1
8,data engineer,senior data engineer-vice president,blackrock,"database system internals,snowflake,java",full time,gurugram,1
9,data engineer,cloud data engineer,google,"iac,sparkml,python,elt,java,html",full time,pune,1
10,data engineer,associate data engineer,maersk global service centres india private limited,"data-driven products,maintainability,data pipelines",full time,bengaluru,3
11,data engineer,"principal consultant, senior snowflake data engineer",genpact,"snowflake,aws,etl,python,data warehousing",full time,hyderabad,7
12,data engineer,senior data engineer.,randstad,"data pipelining,r,relational databases",full time,hyderabad,1
13,data engineer,principal consultant - tech lead data engineer,genpact,"snowflake,athena,spark structured streaming",full time,bengaluru,1
14,data engineer,manager-senior data engineer,genpact,"data visualizations,blue state digital,votebuilder",full time,hyderabad,1
15,data engineer,senior data engineer.,randstad,"data pipelining,r,relational databases",full time,hyderabad,1
16,data engineer,data engineer,career foresight hr solutions llp,,full time,kochi,8
17,data engineer,senior data engineer (offshore) (offshore) (job code : j47769),sampoorna consultants private limited,sql and python and spark and (dagster or airflow or air flow or air-flow),full time,"thane,mumbai",5
18,data engineer,data engineer ab initio,brain management consultants india private limited,"ab initio,abinitio",full time,"gurugram,bengaluru",6
19,data engineer,python data engineer,jitendra laxmandas chandwani (proprietor of lns infotech),"python,pandas,data visualization",full time,"gurugram,pune",6
20,data engineer,data engineer,hnm solutions,"apache spark with python,sql and nosql technologies",full time,pune,3
21,data engineer,assistant manager - gcp data engineer,kpmg india,"data proc,pub sub,snowflake,data flow",full time,bengaluru,1
22,data engineer,data engineer |contractual | permanent wfh/ remote,wovv technologies (division of techno compass consulting pvt ltd),"dbt,snowflake,data integration practices","full time,work from home","mumbai,chennai",6
23,data engineer,sr. data engineer,jitendra laxmandas chandwani (proprietor of lns infotech),,full time,"hyderabad,pune",6
24,data engineer,senior data engineer,capgemini,"nosql databases,elastic pipeline engine,relational sql",full time,gurugram,9
25,data engineer,"(ind) staff, data engineer",walmart global tech india,"airflow,distributed databases,lambda architecture",full time,bengaluru,7
26,data engineer,data engineer lead,coders brain technology private limited,azure databricks azure data factory,full time,"gurugram,bengaluru",10
27,data engineer,data science | data scientist | data engineer | data analyst (salary: 8 lpa to 20 lpa),sun hr consultancy,"data analysis,freshers,business analyst",full time,chennai,0
28,data engineer,lead data engineer (offshore) (job code : j47768),sampoorna consultants private limited,sql and python and spark and (dagster or airflow or air flow or air-flow),full time,"thane,mumbai",5
29,data engineer,data engineer,company name confidential,"data pipeline design,java,nosql,hadoop",full time,bengaluru,7
30,data engineer,principal consultant-senior snowflake data engineer,genpact,"snowflake,aws,etl,python,data warehousing",full time,,7
31,data engineer,principal consultant-senior snowflake data engineer,genpact,"snowflake,aws,etl,python,data warehousing",full time,pune,7
32,data engineer,data engineer,teksystems,"snowflake,data processing,cloud platforms",full time,bengaluru,6
33,data engineer,principal consultant -data engineer,genpact,"snowflake,sql,nodejs,nestjs,reactjs",full time,bengaluru,1
34,data engineer,data engineer - database and performance,oracle,"packages,oracle databases,procedures",full time,bengaluru,1
35,data engineer,senior data engineer - india,globant,"airflow,aurora,key vault azure,peer reviews",full time,pune,7
36,data engineer,senior data engineer,nissan motor corporation,"snowflake,mdm,no-sql,glue,tableau",full time,thiruvananthapuram,7
37,data engineer,principal data engineer,s&p global market intelligence,"data lineage,cloud functions,cloud composer",full time,,11
