key,job_role,job_title,company_name,skills,job_type,location,experience
1,data engineer,senior principal consultant-team lead data engineer,genpact,"data validation,big data processing,aws",full time,hyderabad,1
2,data engineer,data engineer/consultant specialist/pune/chief technology office:0000k3io,hsbc,"cloud data platform,automated data quality solutions",full time,pune,1
3,data engineer,lead consultant-senior data engineer,genpact,"snowflake,aws/azure,etl concepts,python",full time,chennai,1
4,data engineer,sr data engineer,honeywell,"gpt,nosql,tensorflow,hadoop,bit bucket",full time,bengaluru,6
5,data engineer,"principal consultant, data engineer",genpact,"azure data factory,okta,data modeling",full time,,1
6,data engineer,principal consultant-sr. developer data engineer!,genpact,"data quality frameworks,data validation",full time,hyderabad,1
7,data engineer,lead consultant-senior data engineer,genpact,"python,sql,graph databases,aws,etl",full time,bengaluru,7
8,data engineer,senior data engineer,maersk global service centres india private limited,"orc,cleansing,analysing large datasets",full time,bengaluru,6
9,data engineer,lead consultant- google cloud platform (gcp) data engineer,genpact,"etl processes,gcp services,dataprep,python",full time,gurugram,1
10,data engineer,data engineer,datamatics global services limited,"r,sql,python,cloud aws",full time,,7
11,data engineer,data engineer,deutsche bank,"problem solving,data querying,regulatory reporting",full time,bengaluru,6
12,data engineer,lead data engineer (offshore) (job code : j47768),sampoorna consultants private limited,sql and python and spark and (dagster or airflow or air flow or air-flow),full time,"thane,mumbai",5
13,data engineer,azure data engineer,company name confidential,"azure,adf,etl,azure data","contract job,part time",,15
14,data engineer,data engineer,360 cloud solution private limited,"spark (batch & streaming),delta lake,aws",full time,"hyderabad,bengaluru",8
15,data engineer,senior data engineer (offshore) (offshore) (job code : j47769),sampoorna consultants private limited,sql and python and spark and (dagster or airflow or air flow or air-flow),full time,"thane,mumbai",5
16,data engineer,data engineer,cbsi global,"pyspark,python",full time,bengaluru,4
17,data engineer,sr azure data engineer,innover global inc,"adl,delta tables,analytics,data models",full time,hyderabad,1
18,data engineer,data engineer,hcltech,"data flow compute,bigtable,cloudsql",full time,,1
19,data engineer,aws data engineer | 6 to 12 years | pan india,capgemini,"athena,aws glue,sql,redshift,hive",full time,bengaluru,1
20,data engineer,gcp cloud data engineer,ford motor company,"bigtable,cloud compression,storage transfer service",full time,chennai,6
21,data engineer,data engineer,indium software,"airflow,business acumen,good communication skills",full time,bengaluru,4
22,data engineer,azure data engineer,axiom,"big query,spark scripts,ai/ml services",full time,hyderabad,5
23,data engineer,data engineer/analytics developer,maersk global service centres india private limited,"panda,tableau tools,github actions,ci/cd",full time,bengaluru,6
24,data engineer,data engineer ll - deputy manager,nexdigm,"power app,r,excel automation,teradata",full time,pune,5
25,data engineer,data engineer with bigdata expertise irc216361,globallogic a hitachi group company,"airflow,nosql db,hive,python,apache spark",full time,bengaluru,0
26,data engineer,senior data engineer,coforge,"big-data,business objects,teradata,looker",full time,,8
27,data engineer,data engineer,yara international,"python,sql,aws,docker,jenkins,git",full time,bengaluru,1
