key,job_role,job_title,company_name,skills,job_type,location,experience
1,data engineer,data engineer- azure/snowflake,eaton technologies private limited,"snowflake,pythond,azure databricks,continuous integration",full time,pune,10
2,data engineer,assistant manager - gcp data engineer,kpmg india,"data proc,pub sub,snowflake,data flow",full time,bengaluru,1
3,data engineer,"(ind) staff, data engineer",walmart global tech india,"airflow,distributed databases,lambda architecture",full time,bengaluru,7
4,data engineer,senior data engineer.,randstad,"data pipelining,r,relational databases",full time,hyderabad,1
5,data engineer,senior data engineer,capgemini,"spark technology,elastic pipeline engine",full time,gurugram,9
6,data engineer,data engineer,alstom,"airflow,object storage,python,apache nifi",full time,bengaluru,11
7,data engineer,aws data engineer,infosys limited,"glue,problem-solving,compliance,aws certification",full time,bengaluru,1
8,data engineer,lead consultant- data engineer,genpact,"airflow,databricks delta live table,hdfs",full time,bengaluru,1
9,data engineer,lead consultant- data engineer,genpact,"airflow,databricks delta live table,hdfs",full time,hyderabad,1
10,data engineer,manager-senior data engineer,genpact,"data visualizations,blue state digital,votebuilder",full time,hyderabad,1
11,data engineer,gcr-go-data engineer-senior,ernst & young,"azure platform,etl,power bi,sql,ms excel",full time,kochi,6
12,data engineer,manager-senior data engineer,genpact,"data visualizations,blue state digital,votebuilder",full time,hyderabad,1
13,data engineer,data engineer,ntt data,"qtc,airflow,snowflake,informatica iics",full time,hyderabad,6
14,data engineer,principal consultant sr. data engineer,genpact,"synapse,blob storage,snowflake,azure: data factory",full time,,1
15,data engineer,hiring for data engineer,company name confidential,"sql,spark,pyspark",full time,hyderabad,6
16,data engineer,hiring for data engineer,company name confidential,"sql,spark,pyspark",full time,hyderabad,6
17,data engineer,azure data engineer,changeleaders consulting private limited,"adls,azure,databricks,datafactory,adf",full time,"bengaluru,chennai",7
18,data engineer,data engineer,datafoundry private limited,"snowflake,data marts,postgresql,plsql",full time,bengaluru,8
19,data engineer,sr. data engineer,jitendra laxmandas chandwani (proprietor of lns infotech),,full time,"pune,hyderabad",6
20,data engineer,data engineer lead,coders brain technology private limited,azure databricks azure data factory,full time,"gurugram,bengaluru",10
21,data engineer,data engineer - it,neugene international inc,"python,sql,gcp,etl",full time,pune,6
22,data engineer,looking for azure data engineer,ritu singh suri (proprietor of mitr hr solution),azure data factory native sql,full time,hyderabad,6
23,data engineer,data engineer,hnm solutions,"apache spark with python,sql and nosql technologies",full time,pune,3
24,data engineer,data engineer |contractual | permanent wfh/ remote,wovv technologies (division of techno compass consulting pvt ltd),"dbt,snowflake,data integration practices","full time,work from home","mumbai,chennai",6
25,data engineer,principal consultant - tech lead data engineer,genpact,"snowflake,athena,spark structured streaming",full time,bengaluru,1
26,data engineer,data engineer-i-support services-cto head,kotak mahindra bank limited,"python,sql,aws,java,scala,spark",full time,bengaluru,1
27,data engineer,"senior data engineer, youtube",google,"data integrations,business intelligence,machine learning models",full time,bengaluru,9
28,data engineer,"principal consultant, senior snowflake data engineer",genpact,"snowflake,aws,etl,python,data warehousing",full time,hyderabad,7
29,data engineer,data engineer,ntt data,"airflow,cloud platforms,quality engineering",full time,hyderabad,6
30,data engineer,senior data engineer-vice president,blackrock,"database system internals,snowflake,java",full time,gurugram,1
31,data engineer,data engineer-i-support services-cto head,kotak mahindra bank limited,"python,sql,aws,java,scala,spark",full time,bengaluru,1
32,data engineer,principal consultant- senior snowflake data engineer,genpact,"snowflake,aws,etl,python,data warehousing",full time,hyderabad,7
33,data engineer,cloud data engineer,google,"iac,sparkml,python,elt,java,html",full time,pune,1
34,data engineer,lead consultant-senior data engineer,genpact,"step functions,airflow,aws,sql,databricks",full time,hyderabad,1
