key,job_role,job_title,company_name,skills,job_type,location,experience
1,Data Engineer,"Data Engineer | 6 to 12 years | Mumbai, Bengaluru & Gurugram",Capgemini,"Airflow Luigi,Jenkins,Gcp,Docker,Pyspark",Full time,"Bengaluru / Bangalore, India",4-6 Years
2,Data Engineer,Data Engineer,HARMAN International,"real-time data ingestion,flow of data,prototypes",Full time,"Bengaluru / Bangalore, India",0-2 Years
3,Data Engineer,Lead Consultant-Senior Data Engineer,Genpact,"Python,Sql,graph databases,AWS,Etl",Full time,Bengaluru / Bangalore,5-10 Years
4,Data Engineer,Data Engineer,Datamatics Global Services Limited,"R,Data Engineer,Sql,Python,Cloud AWS",Full time,Remote,5-10 Years
5,Data Engineer,"Principal Consultant, Data Engineer",Genpact,"Azure Data Factory,Okta,Data Modeling",Full time,Noida,0-2 Years
6,Data Engineer,Data Engineer - AVP,Deutsche Bank,"Data Analysis,Pentaho,power tool,tableau sql",Full time,"Bengaluru / Bangalore, India",10-12 Years
7,Data Engineer,Lead Consultant-Senior Data Engineer,Genpact,"Airflow,Step Functions,AWS,Sql,Databricks",Full time,"Gurugram, Gurgaon / Gurugram",0-2 Years
8,Data Engineer,Advanced Data Engineer,Honeywell,"Organizational,Analytics,Process,Software",Full time,"Bengaluru / Bangalore, India",5-7 Years
9,Data Engineer,Data Engineer (SQL),NTT Data,"snowflake,Salesforce Data Cloud,Apache Airflow",Full time,"Pune, India",0-2 Years
10,Data Engineer,Sr Data Engineer,Honeywell,"GPT,Nosql,Tensorflow,Hadoop,Bit Bucket",Full time,"Bengaluru / Bangalore, India",5-7 Years
11,Data Engineer,Azure Data Engineer,Company name confidential,"Azure,Data Engineer,Adf,Etl,Azure Data","Contract Job, Part time",Remote,10-20 Years
12,Data Engineer,AWS Data Engineer,Maverick Edutech Private Limited,"Spark,Redshift,S3",Full time,"Hyderabad / Secunderabad, Telangana",5-7 Years
13,Data Engineer,AWS Data Engineer,Willware Technologies Private Limited,"Spark Airflow,AWS,Python,Sql","Work From Home, Full time",Chennai,5-9 Years
14,Data Engineer,Data Engineer,Career Foresight Hr Solutions Llp,Data Engineer,Full time,Cochin / Kochi / Ernakulam,6-10 Years
15,Data Engineer,sr Data Engineer,Axycube Solutions Private Limited,Data Engineer,Full time,"Hyderabad / Secunderabad, Telangana",7-12 Years
16,Data Engineer,Data Engineer,Indium Software,"Airflow,Business Acumen,Good Communication Skills",Full time,"Bengaluru / Bangalore, India",2-6 Years
17,Data Engineer,Data Engineer,CBSI Global,"Pyspark,python",Full time,"Bengaluru / Bangalore, India",3-6 Years
18,Data Engineer,GCP Cloud Data Engineer,Ford Motor Company,"bigtable,Cloud compression,FTP/SFTP,Data Flow",Full time,"Chennai, India",5-7 Years
19,Data Engineer,Data Engineer,Advitha Tech Solutions,"lifecycle management,Airflow,Event/message based integrations",Full time,"Hyderabad / Secunderabad, Telangana, India",2-4 Years
20,Data Engineer,Data Engineer,Exasoft,"ci/cd,agile sprint,python,databricks,Biapps",Full time,"Hyderabad / Secunderabad, Telangana, India",4-6 Years
21,Data Engineer,Senior Data Engineer,Ford Motor Company,"CP4D,SQL Script writing,Data warehousing schemas",Full time,"Chennai, India",4-7 Years
22,Data Engineer,Technology Specialist -Senior Data Engineer,DWS Group,"Microsoft SQL server database,power designer",Full time,"Pune, India",10-12 Years
23,Data Engineer,SAP Data Engineer,HIRExpert,"SAP S/4 Hana,SAP PI/PO,CI/CD,Sap Bods",Full time,"India, Cochin / Kochi / Ernakulam",3-10 Years
24,Data Engineer,GCP Data Engineer,AruGuru Tech India Pvt.Ltd.,"Healthcare API,Big query,Vertex AI,Cloud Compose",Full time,"Hyderabad / Secunderabad, Telangana, India",6-12 Years
25,Data Engineer,gcp data engineer,Advitha Tech Solutions,"Java,Gcp,DataFlow,Python",Full time,"Chennai, India",4-6 Years
26,Data Engineer,Data Engineer,Tamcherry,"snowflake,Troubleshooting Queries,snap logic",Full time,"Bengaluru / Bangalore, India",3-5 Years
27,Data Engineer,SR. DATA ENGINEER,Aces Global Consulting Pvt Ltd,"cloud composer,orchestration tools like Airflow",Full time,"Noida, India",5-7 Years
28,Data Engineer,Data Engineer,Aces Global Consulting Pvt Ltd,"Transform,load),Amazon Web Services (AWS)",Full time,"Delhi, India",4-6 Years
29,Data Engineer,Sr. Data Engineer,Aces Global Consulting Pvt Ltd,"cloud composer,orchestration tools like Airflow",Full time,"Noida, India",5-7 Years
30,Data Engineer,GCP Data Engineer,AruGuru Tech India Pvt.Ltd.,"Healthcare API,Big query,Vertex AI,Cloud Compose",Full time,"Hyderabad / Secunderabad, Telangana, India",6-12 Years
31,Data Engineer,SQL server Data Engineer,r3 Consultant,"clustered configurations,recovery,SSIS development",Full time,"Bengaluru / Bangalore, India",5-7 Years
32,Data Engineer,Data Engineer-AWS,r3 Consultant,"AWS QuickSight,Java,Power Bi,PostgreSQL",Full time,"Pune, India",4-7 Years
33,Data Engineer,Data Engineer - GCP,r3 Consultant,"Azure Data Explorer,Java,Database Systems",Full time,"Pune, India",4-7 Years
34,Data Engineer,Data Engineer-AWS,r3 Consultant,"AWS QuickSight,Java,Power Bi,PostgreSQL",Full time,"Pune, India",4-7 Years
35,Data Engineer,Azure Data Engineer,Athreya Business Consultancy,"kimball,Azure Synapse analytics,3NF,ETL technologies",Full time,"Bengaluru / Bangalore, India",5-8 Years
36,Data Engineer,SQL server Data Engineer,r3 Consultant,"clustered configurations,recovery,stored procedures",Full time,"Bengaluru / Bangalore, India",5-7 Years
37,Data Engineer,Azure Data Engineer,Kiash Solutions LLP,"Data bricks,Event Hub,ADLS gen 2,Synapse",Full time,"Bengaluru / Bangalore, India",4-8 Years
38,Data Engineer,Sr. Data Engineer,"DMI (Digital Management, LLC)","Complex SQL,Azure Synapse Spark,Data Vault Modelling",Full time,"Itanagar, India",8-10 Years
39,Data Engineer,Data Engineer,iSoftronics_IT Services & Consulting,"Control-M,Data Processing,airflow,non-relational",Full time,"Pune, India",6-8 Years
40,Data Engineer,Data Engineer-AWS,r3 Consultant,"AWS QuickSight,Java,Pci Dss,Gdpr,Power Bi",Full time,"Pune, India",4-7 Years
41,Data Engineer,Data Engineer,Linkage IT,"performance optimization,python,Scala",Full time,"Gurgaon / Gurugram, India",0-2 Years
42,Data Engineer,Azure Data Engineer,Amazech Solutions,"Azure Blob,Purview,Azure Storage Explorer",Full time,"Bengaluru / Bangalore, India",5-7 Years
43,Data Engineer,Azure Data Engineer/Databricks,Sure4job,"communication,Azure,Software Development",Full time,"Pune, India",6-8 Years
44,Data Engineer,Hiring for Data Engineer (Hands on 3+),SBCS India,"airflow,Hive,Confluence,Scala,Pyspark",Full time,"Pune, India",0-2 Years
45,Data Engineer,Data Engineer,HRemedies,"T-sql,Ssrs,SQL Server,SSIS,Etl",Full time,"Ahmedabad, India",2-4 Years
46,Data Engineer,Senior Big Data Engineer (Data Platform team) IRC197578,GlobalLogic A Hitachi Group Company,"Sql,Python,Scala,Linux,AWS,Spark",Full time,India,Fresher
47,Data Engineer,Senior Data Engineer,Swiss Re,"Scrum/Agile development methodologies,Azure data storage services",Full time,"Hyderabad / Secunderabad, Telangana, India",0-2 Years
48,Data Engineer,Data Engineer - Executive,Annalect India,"sagemaker,airflow,bigqueryml,Hive,python",Full time,"Bengaluru / Bangalore, India",0-4 Years
49,Data Engineer,Data Engineer,Swiss Re,"Tibco EBX Developer,MDM,Web Services (REST/SOAP",Full time,"Bengaluru / Bangalore, India",5-7 Years
50,Data Engineer,Lead Data Engineer,CPP Investments,"serverless frameworks,architecture,Data Catalog",Full time,"Bengaluru / Bangalore, India",10-12 Years
51,Data Engineer,Data Engineer - Executive,Annalect India,"sagemaker,airflow,bigqueryml,Ml,Hive",Full time,"Bengaluru / Bangalore, India",4-6 Years
52,Data Engineer,Senior Data Engineer- Java or Python,Xoom,"server architectures,MPP Databases,Profiling Tools",Full time,"Chennai, India",5-7 Years
53,Data Engineer,Senior Data Engineer - Portal Development PoD,Ascendion Engineering,"data scientists,Analytics,data pipelines",Full time,"Bengaluru / Bangalore, India",Fresher
54,Data Engineer,Lead Data Engineer,Visa,"Kappa,Statistics,Java,Machine Learning",Full time,"Bengaluru / Bangalore, India",7-12 Years
55,Data Engineer,Data Engineer with Bigdata expertise IRC216361,Hitachi Ltd.,"Big Data Platforms,snowflake,Airflow,Data ingestion",Full time,India,4-6 Years
56,Data Engineer,Azure Data Engineer,Kiash Solutions LLP,"Data bricks,Event Hub,ADLS gen 2,Synapse",Full time,"Bengaluru / Bangalore, India",3-5 Years
57,Data Engineer,"Lead Software Engineer - Data Engineer (Java, Spark)",JP Morgan Chase & Co.,"CI/CD,Mobile,Security,Application Resiliency",Full time,Bengaluru / Bangalore,5-7 Years
58,Data Engineer,Azure Data Engineer,Mapout Digital solutions inc,"Power BI-DAX,Data Bricks,Python/scala programming",Full time,"Hyderabad / Secunderabad, Telangana, India",4-15 Years
59,Data Engineer,Senior Data Engineer,Infinite Computer Solutions India Pvt. Ltd.,"bigtable,Document stores,timeseries DBs",Full time,"Bengaluru / Bangalore, India",0-2 Years
60,Data Engineer,data engineer - MSBI,Tech briganty,"Airflow,Looker,Snowpark,dbt,Starburst",Full time,"Hyderabad / Secunderabad, Telangana, India",3-5 Years
61,Data Engineer,"Senior Data Engineer- (AWS, Snowflake) - Hyderabad",Salesforce,"snowflake,CI/CD,Marketing,Jenkins,Data Visualization",Full time,"Hyderabad / Secunderabad, Telangana, India",7-9 Years
62,Data Engineer,Data Engineer II,Honeywell,"snowflake,GPT,Tensorflow,Hadoop,Bit Bucket",Full time,"Bengaluru / Bangalore, India",2-4 Years
63,Data Engineer,Azure Data Engineer,Birlasoft,"Azure HDInsight,Azure Synapse Analytics,Hadoop",Full time,"Noida, India",0-2 Years
64,Data Engineer,Data Engineer - R01534192,Brillio,"Event Hub,AKS,Synapse,Adb,Adf,Power Bi",Full time,"Pune, India",8-10 Years
65,Data Engineer,Data Engineer Senior Consultant,Capgemini,"Amazon Elasticsearch Service,Quick sight",Full time,"Bengaluru / Bangalore, India",4-6 Years
66,Data Engineer,Automation - Data Engineer,Barclays,"Lake Formation,CloudTrail,Glue,Athena",Full time,Pune,0-2 Years
67,Data Engineer,Data Engineer-III-SUPPORT SERVICES-CTO Head,Kotak Mahindra Bank Limited,"Python,Sql,AWS,Java,Scala,Spark",Full time,"Bengaluru / Bangalore, India",2-5 Years
68,Data Engineer,Principal Consultant-Senior Data Engineer,Genpact,"Airflow,Step Functions,AWS,Sql,Databricks",Full time,"Hyderabad / Secunderabad, Telangana",0-2 Years
69,Data Engineer,Senior Data Engineer,Oracle,"Mathematical,Statistical,communication",Full time,"Bengaluru / Bangalore, India",0-2 Years
70,Data Engineer,Data Engineer,IDFC FIRST Bank,"HDFS,Relational Databases,Hadoop,Yarn",Full time,"Thane, India",2-5 Years
71,Data Engineer,Azure Data engineer,Birlasoft,"Azure Databricks,Etl,Data Modeling,Azure cloud services",Full time,"Bengaluru / Bangalore, India",0-2 Years
72,Data Engineer,"Life Sciences Analytics, Data Engineer, Business Analyst",Genpact,"KPIs,Scala,Sql,AWS,Data Modeling,Etl Design",Full time,Bengaluru / Bangalore,0-2 Years
73,Data Engineer,GCP DATA ENGINEER | 6 TO 12 YEARS | PAN INDIA,Capgemini,"GCS,composer,Gcp,Sql,BigQuery,Java",Full time,"Kolkata, India",2-4 Years
74,Data Engineer,Lead Consultant - ML Data Engineer,Genpact,"Numpy,Shell,Bash,python,Pandas,Azure",Full time,Bengaluru / Bangalore,0-2 Years
75,Data Engineer,Data Engineer,HCLTech,"Data Flow compute,bigtable,CloudSQL",Full time,"Noida, India",0-2 Years
76,Data Engineer,Big Data Engineer,Angel & Genie,"object-oriented design,Airflow,Profiling",Full time,India,7-9 Years
77,Data Engineer,Senior Data Engineer,Ford Motor Company,"CP4D,SQL Script writing,File processing",Full time,"Chennai, India",4-7 Years
78,Data Engineer,AWS Data engineer,YASH Technologies,"Glue,Athena,Spark SQL,Pyspark,Dynamodb",Full time,"Indore, India",6-10 Years
79,Data Engineer,DATA ENGINEER,AviinTech Business Solutions,"snowflake,data,azure sql database,azure blob storage",Full time,India,0-2 Years
80,Data Engineer,Data Engineer II,NAF Technology India,"NoSQL databases,Py-Spark,SQL query tuning",Full time,"Chennai, India",0-3 Years
81,Data Engineer,Senior Developer - Data Engineer,McLaren Strategic Solutions (MSS),"Synapse,U-SQL,CI/CD,SQL DW,Yaml",Full time,India,5-8 Years
82,Data Engineer,Urgent hiring for Network Data Engineer for Tech M for Hyderabad and Pune for full time,ESSENWARE PRIVATE LIMITED,"DWDM technologies,analytical,CCNAR&S",Full time,"Madha, India",8-10 Years
83,Data Engineer,Senior Data Engineer GCP,Progreva,"Airflow,dbt,Go,Dataform,Java,Google Cloud Platform",Full time,"Pune, India",5-7 Years
84,Data Engineer,Azure Data Engineer,iFlow Inc.,"Synapse,Azure Data Factory,Pyspark,Shell scripting",Full time,"Madha, India",5-7 Years
85,Data Engineer,"Data Engineer Intern - Lucknow, India (Onsite)",Neuralix.ai,"Apache Iceberg,Presto DB,Click house,StarRocks",Full time,"Delhi, India",0-1 Years
86,Data Engineer,Senior Data Engineer,Turing,"Troubleshooting,Azure Events Hub,data pipeline architecture",Full time,"Delhi, India",10-12 Years
87,Data Engineer,Data Engineer,Ascendion Engineering,"ADLS,Nosql,Git,Kafka,Data Warehousing",Full time,"Bengaluru / Bangalore, India",3-5 Years
88,Data Engineer,Data Engineer (EDP),IT Minds LLC,"CAI,Governance,IDMC,Synapse,catalogue",Full time,"Madha, India",8-14 Years
89,Data Engineer,Data Engineer,Technix Technology,"Hive,rdbms,Java,Scala,Spark,olap",Full time,"Patna, India",0-2 Years
90,Data Engineer,Data Engineer,66degrees,"Cloud Spanner,semi-structured,analytical",Full time,"Bengaluru / Bangalore, India",3-5 Years
91,Data Engineer,Data Engineer,Robert Bosch,"InteliJ,Java,Sdlc,Sql,Bitbucket,Github",Full time,India,3-4 Years
92,Data Engineer,Azure Data Engineer,Robert Bosch,"Azure Data Catalog,Service Bus,Event Grid",Full time,India,3-4 Years
93,Data Engineer,Azure Data Engineer,Robert Bosch,"Azure Data Catalog,Service Bus,Event Grid",Full time,India,3-6 Years
94,Data Engineer,2818 - Data Engineer | 0 - 5 Y | Remote,Renous,"Java,Google Cloud Platform,Scala,Data Modeling",Full time,"Delhi, India",0-5 Years
95,Data Engineer,Senior Data Engineer,Ingka Centres,"etl processes,security measures,data pipelines",Full time,"Bengaluru / Bangalore, India",0-2 Years
96,Data Engineer,Data Engineer,Unison Consulting,"Data Ingestion,Sumo,Cissp,SIEM solutions",Full time,"Hyderabad / Secunderabad, Telangana, India",6-8 Years
97,Data Engineer,Sr Data Engineer,"Qualcomm Technologies, Inc","Java,S3,C,Hadoop,C++,Scala,Docker",Full time,"Bengaluru / Bangalore, India",2-4 Years
98,Data Engineer,Data Engineer - Spark Scala,Grab,"Scala,Elasticsearch,Spark,Kafka,MongoDB",Full time,"Bengaluru / Bangalore, India",Fresher
