key,job_role,job_title,company_name,skills,job_type,location,experience
1,Data Engineer,Manager - Data Engineer,Publicis Sapient,"Java,Azure Cloud,Hadoop,Data Engineer",Full time,"Gurgaon / Gurugram, Bengaluru / Bangalore",9-12 Years
2,Data Engineer,Manager - Data Engineer,Publicis Sapient,,Full time,"Gurgaon / Gurugram, Bengaluru / Bangalore",9-12 Years
3,Data Engineer,,,,,,
4,Data Engineer,,,,,,
5,Data Engineer,,,,,,
6,Data Engineer,,,,,,
7,Data Engineer,,,,,,
8,Data Engineer,,,,,,
9,Data Engineer,,,,,,
10,Data Engineer,,,,,,
11,Data Engineer,,,,,,
12,Data Engineer,,,,,,
13,Data Engineer,,,,,,
14,Data Engineer,,,,,,
15,Data Engineer,,,,,,
16,Data Analyst,Data Analyst I,Air Asia,"code versioning,Documentation,Data Studio",Full time,India,0-2 Years
17,Data Analyst,Data Analyst 2,PayPal,"Looker,a/b testing,Sql,Statistical Analysis",Full time,India,2-4 Years
18,Data Analyst,,,,,,
19,Data Analyst,,,,,,
20,Data Analyst,,,,,,
21,Data Analyst,,,,,,
22,Data Analyst,,,,,,
23,Data Analyst,,,,,,
24,Data Analyst,,,,,,
25,Data Analyst,,,,,,
26,Data Analyst,,,,,,
27,Data Analyst,,,,,,
28,Data Analyst,,,,,,
29,Data Analyst,,,,,,
30,Data Analyst,,,,,,
31,Data Architect,Lead Data Architect - ISS,Fidelity International,"metadata tools,technical data skills,vendor offerings",Full time,India,0-2 Years
32,Data Architect,Sr. Data Architect,Synechron Technologies Private Limited,,"International, Full time",United Arab Emirates,13-20 Years
33,Data Architect,,,,,,
34,Data Architect,,,,,,
35,Data Architect,,,,,,
36,Data Architect,,,,,,
37,Data Architect,,,,,,
38,Data Architect,,,,,,
39,Data Architect,,,,,,
40,Data Architect,,,,,,
41,Data Architect,,,,,,
42,Data Architect,,,,,,
43,Data Architect,,,,,,
44,Data Architect,,,,,,
45,Data Architect,,,,,,
