key,job_role,job_title,company_name,skills,job_type,location,experience
1,Data Engineer,senior data engineer.,Randstad,"data pipelining,R,Relational Databases",Full time,"Hyderabad / Secunderabad, Telangana",0-2 Years
2,Data Engineer,Data Engineer,NTT Data,"Airflow,Cloud Platforms,quality engineering",Full time,"Hyderabad / Secunderabad, Telangana, India",5-7 Years
3,Data Engineer,Principal Consultant-Senior Snowflake Data Engineer,Genpact,"snowflake,AWS,Etl,Python,Data Warehousing",Full time,Pune,5-10 Years
4,Data Engineer,Lead Consultant-Senior Data Engineer,Genpact,"Step Functions,Airflow,AWS,Sql,Databricks",Full time,"Hyderabad / Secunderabad, Telangana",0-2 Years
5,Data Engineer,Principal Consultant- Senior Snowflake Data Engineer,Genpact,"snowflake,AWS,Etl,Python,Data Warehousing",Full time,"Hyderabad / Secunderabad, Telangana",5-10 Years
6,Data Engineer,senior data engineer.,Randstad,"data pipelining,R,Relational Databases",Full time,"Hyderabad / Secunderabad, Telangana",0-2 Years
7,Data Engineer,Senior Engineer - Software Development- Data Engineer,Genpact,"snowflake,dbt,DQ/DV,cdc,SCD,Etl",Full time,"Gurugram, Gurgaon / Gurugram",0-2 Years
8,Data Engineer,"Principal Consultant, Senior Snowflake Data Engineer",Genpact,"snowflake,AWS,Etl,Python,Data Warehousing",Full time,"Hyderabad / Secunderabad, Telangana",5-10 Years
9,Data Engineer,Senior Engineer - Software Development-Data Engineer,Genpact,"snowflake,dbt,DQ/DV,cdc,SCD,Etl",Full time,"Gurugram, Gurgaon / Gurugram",0-2 Years
10,Data Engineer,senior data engineer.,Randstad,"data pipelining,R,Relational Databases",Full time,"Hyderabad / Secunderabad, Telangana",0-2 Years
11,Data Engineer,Senior Data Engineer-Vice President,BlackRock,"database system internals,snowflake,Java",Full time,"Gurgaon / Gurugram, India",0-2 Years
12,Data Engineer,Principal Consultant-Senior Snowflake Data Engineer,Genpact,"snowflake,AWS,Etl,Python,Data Warehousing",Full time,"Gurugram, Gurgaon / Gurugram",5-10 Years
13,Data Engineer,Principal Consultant - Tech Lead Data Engineer,Genpact,"snowflake,Athena,Spark Structured Streaming",Full time,Bengaluru / Bangalore,0-2 Years
14,Data Engineer,Principal Consultant- Senior Snowflake Data Engineer,Genpact,"snowflake,AWS,Etl,Python,Data Warehousing",Full time,"Hyderabad / Secunderabad, Telangana",5-10 Years
15,Data Engineer,Data Engineer-I-SUPPORT SERVICES-CTO Head,Kotak Mahindra Bank Limited,"Python,Sql,AWS,Java,Scala,Spark",Full time,"Bengaluru / Bangalore, India",0-2 Years
16,Data Engineer,Senior Data Engineer (offshore) (offshore) (Job Code : J47769),Sampoorna Consultants Private Limited,SQL AND Python AND Spark AND (Dagster OR Airflow OR Air flow OR Air-flow),Full time,"Mumbai, Mumbai City, Navi Mumbai, Thane",3-8 Years
17,Data Engineer,"Data Engineer, AVP",Deutsche Bank,"B2B tools,BI & Analytic Tools,Oracle,Shell scripting",Full time,"Pune, India",10-12 Years
18,Data Engineer,Data Engineer,Oracle,"Data Pipelines,Cloud Platforms,Apache Flink",Full time,"Hyderabad / Secunderabad, Telangana, India",0-2 Years
19,Data Engineer,Data Engineer | 6 to 9 Years | Chennai,Capgemini,"Data Analysis,Project Management,Python",Full time,"Chennai, India",0-2 Years
20,Data Engineer,"Data Engineer, Analytics and Data Science, YouTube",Google,"data lakes,distributed data platforms,structured thinking skills",Full time,"Bengaluru / Bangalore, India",1-3 Years
21,Data Engineer,Data Engineer Ab Initio,Brain Management Consultants India Private Limited,"Data Engineer,Ab Initio,Abinitio","Jobs for Women, Full time","Bengaluru / Bangalore, Gurgaon / Gurugram",3-10 Years
22,Data Engineer,Pyspark Data Engineer,KPMG,"Airflow,CI/CD,HDFS,Pyspark,Sql,Flume",Full time,"Bengaluru / Bangalore, Pune",0-2 Years
23,Data Engineer,"Senior Data Engineer, YouTube",Google,"data integrations,business intelligence,machine learning models",Full time,"Bengaluru / Bangalore, India",8-10 Years
24,Data Engineer,Lead Data Engineer,Thomson Reuters,"R,Salesforce.com,Alteryx,Power Bi,Scala",Full time,"Hyderabad / Secunderabad, Telangana, India",10-15 Years
25,Data Engineer,"SENIOR DATA ENGINEER - AZURE DATABRICKS, SQL, PYTHON",Coforge,"generative AI techniques,OpenAI Codex,Spark",Full time,India,5-7 Years
26,Data Engineer,Data Engineer,Mindpower HR Solutions,"Hadoop,Data Engineer,Spark,Scala,Gcp",Full time,Bengaluru / Bangalore,8-13 Years
27,Data Engineer,GCP Data Engineer,CGI,"Data Analysis,Django,Google Cloud Platform",Full time,"Pune, India",7-9 Years
