key,job_role,job_title,company_name,skills,job_type,location,experience
1,Data Engineer,Senior Principal Consultant-Team Lead Data Engineer,Genpact,"Data Validation,big data processing,AWS",Full time,"Hyderabad / Secunderabad, Telangana",0-2 Years
2,Data Engineer,Data Engineer/Consultant Specialist/Pune/Chief Technology Office:0000K3IO,HSBC,"cloud data platform,automated data quality solutions",Full time,"Pune, India",0-2 Years
3,Data Engineer,Lead Consultant-Senior Data Engineer,Genpact,"snowflake,AWS/Azure,ETL concepts,Python",Full time,Chennai,0-2 Years
4,Data Engineer,Sr Data Engineer,Honeywell,"GPT,Nosql,Tensorflow,Hadoop,Bit Bucket",Full time,"Bengaluru / Bangalore, India",5-7 Years
5,Data Engineer,"Principal Consultant, Data Engineer",Genpact,"Azure Data Factory,Okta,Data Modeling",Full time,Noida,0-2 Years
6,Data Engineer,Principal Consultant-Sr. Developer Data Engineer!,Genpact,"data quality frameworks,Data Validation",Full time,"Hyderabad / Secunderabad, Telangana",0-2 Years
7,Data Engineer,Lead Consultant-Senior Data Engineer,Genpact,"Python,Sql,graph databases,AWS,Etl",Full time,Bengaluru / Bangalore,5-10 Years
8,Data Engineer,Senior Data Engineer,Maersk Global Service Centres India Private Limited,"orc,Cleansing,analysing large datasets",Full time,"Bengaluru / Bangalore, India",5-8 Years
9,Data Engineer,Lead Consultant- Google Cloud Platform (GCP) Data Engineer,Genpact,"ETL Processes,GCP Services,Dataprep,Python",Full time,"Gurugram, Gurgaon / Gurugram",0-2 Years
10,Data Engineer,Data Engineer,Datamatics Global Services Limited,"R,Data Engineer,Sql,Python,Cloud AWS",Full time,Remote,5-10 Years
11,Data Engineer,Data Engineer,Deutsche Bank,"Problem Solving,Data Querying,Regulatory Reporting",Full time,"Bengaluru / Bangalore, India",5-7 Years
12,Data Engineer,Lead Data Engineer (offshore) (Job Code : J47768),Sampoorna Consultants Private Limited,SQL AND Python AND Spark AND (Dagster OR Airflow OR Air flow OR Air-flow),Full time,"Mumbai, Mumbai City, Navi Mumbai, Thane",3-8 Years
13,Data Engineer,Azure Data Engineer,Company name confidential,"Azure,Data Engineer,Adf,Etl,Azure Data","Contract Job, Part time",Remote,10-20 Years
14,Data Engineer,Data Engineer,360 Cloud Solution Private Limited,"Spark (batch & streaming),Delta Lake,AWS",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",6-11 Years
15,Data Engineer,Senior Data Engineer (offshore) (offshore) (Job Code : J47769),Sampoorna Consultants Private Limited,SQL AND Python AND Spark AND (Dagster OR Airflow OR Air flow OR Air-flow),Full time,"Mumbai, Mumbai City, Navi Mumbai, Thane",3-8 Years
16,Data Engineer,Data Engineer,CBSI Global,"Pyspark,python",Full time,"Bengaluru / Bangalore, India",3-6 Years
17,Data Engineer,Sr Azure Data Engineer,Innover Global Inc,"ADL,Delta Tables,Analytics,data models",Full time,"Hyderabad / Secunderabad, Telangana, India",0-2 Years
18,Data Engineer,Data Engineer,HCLTech,"Data Flow compute,bigtable,CloudSQL",Full time,"Noida, India",0-2 Years
19,Data Engineer,AWS DATA ENGINEER | 6 TO 12 YEARS | PAN INDIA,Capgemini,"Athena,AWS Glue,Sql,Redshift,Hive",Full time,"Bengaluru / Bangalore, India",0-2 Years
20,Data Engineer,GCP Cloud Data Engineer,Ford Motor Company,"bigtable,Cloud compression,Storage Transfer Service",Full time,"Chennai, India",5-7 Years
21,Data Engineer,Data Engineer,Indium Software,"Airflow,Business Acumen,Good Communication Skills",Full time,"Bengaluru / Bangalore, India",2-6 Years
22,Data Engineer,Azure Data Engineer,Axiom,"Big Query,Spark scripts,AI/ML Services,Azure Data Engineer Certification",Full time,"Hyderabad / Secunderabad, Telangana, India",3-8 Years
23,Data Engineer,Data Engineer/Analytics Developer,Maersk Global Service Centres India Private Limited,"Panda,Tableau Tools,GitHub Actions,CI/CD",Full time,"Bengaluru / Bangalore, India",5-7 Years
24,Data Engineer,Data Engineer ll - Deputy Manager,Nexdigm,"Power App,R,Excel Automation,Teradata",Full time,"Pune, India",4-7 Years
25,Data Engineer,Data Engineer with Bigdata expertise IRC216361,GlobalLogic A Hitachi Group Company,"Airflow,Nosql DB,Hive,Python,Apache Spark",Full time,"Bengaluru / Bangalore, India",Fresher
26,Data Engineer,Senior Data Engineer,Coforge,"Big-Data,Business Objects,Teradata,Looker",Full time,"Noida, India",7-9 Years
27,Data Engineer,Data Engineer,Yara International,"Python,Sql,AWS,Docker,Jenkins,Git",Full time,"Bengaluru / Bangalore, India",0-3 Years
28,Data Engineer,Principal Data Engineer,Siemens,"snowflake,Athena,Glue,Java,Sql,ELT",Full time,"Noida, India",5-7 Years
29,Data Engineer,Data Engineer,Dattamza,"T/SQL,Pyspark,Azure Data Factory,PL/SQL",Full time,"Bengaluru / Bangalore, India",5-10 Years
30,Data Engineer,Data Engineer (Python),Unison Consulting,"google bigquery,apache airflows,amazon step functions",Full time,India,5-8 Years
31,Data Engineer,Senior Data Engineer,Blink Health,"Airflow,Pyspark,Tableau,Sql,Devops",Full time,"Bengaluru / Bangalore, India",7-9 Years
32,Data Engineer,Data Engineer - Senior Executive,Annalect India,"snowflake,Data Processing,Relational Databases",Full time,"Bengaluru / Bangalore, India",3-5 Years
33,Data Engineer,Senior Data Engineer,Inspire Brands Hyderabad Support Center,"Azure DW,snowflake,CI/CD,Apache Airflow",Full time,"Hyderabad / Secunderabad, Telangana, India",4-6 Years
34,Data Engineer,Data Engineer,Chiselon Technologies Private Limited,"analytical,refining,Problem-solving,energy sector",Full time,"Hyderabad / Secunderabad, Telangana, India",8-10 Years
35,Data Engineer,Azure Data Engineer,Amazech Solutions,"Azure Blob,Purview,Azure Storage Explorer",Full time,"Bengaluru / Bangalore, India",5-7 Years
36,Data Engineer,Data engineer - Senior analyst,Annalect India,"Airflow,Glue,Hadoop,Pyspark,Scala",Full time,"Bengaluru / Bangalore, India",2-5 Years
37,Data Engineer,Data Engineer - Analyst,Annalect India,"sagemaker,airflow,bigqueryml,Hive,python",Full time,"Bengaluru / Bangalore, India",4-6 Years
38,Data Engineer,Data Engineer - CDP,Inspire Brands Hyderabad Support Center,"analytical SQL functions,mParticle,data models",Full time,"Hyderabad / Secunderabad, Telangana, India",2-4 Years
39,Data Engineer,Data engineer,Athreya Business Consultancy,"Big Data Platforms,orc,Airflow,AWS cloud services",Full time,"Bengaluru / Bangalore, India",5-10 Years
40,Data Engineer,Data Engineer,A.P. Moller - Maersk,"CI/CD,Data Analysis,Driver Analyses,regression models",Full time,"Bengaluru / Bangalore, India",2-3 Years
41,Data Engineer,Java Technical Lead ( DATA ENGINEER ),Chiselon Technologies Private Limited,"Leadership,communication,Google Cloud Data platform",Full time,"Hyderabad / Secunderabad, Telangana, India",12-14 Years
42,Data Engineer,Data Engineer,First Soft Solutions LLC,"Snowflake database,data model defining",Full time,"Chennai, India",5-7 Years
43,Data Engineer,Senior Data Engineer,Inspire Brands Hyderabad Support Center,"Azure DW,snowflake,CI/CD,Apache Airflow",Full time,"Hyderabad / Secunderabad, Telangana, India",4-6 Years
44,Data Engineer,Senior Data Engineer,Siemens Energy,"streaming frameworks,data ops team,Analytics",Full time,"Pune, India",3-5 Years
45,Data Engineer,Data Engineer - Senior Executive,Annalect India,"snowflake,Data Processing,Relational Databases",Full time,"Bengaluru / Bangalore, India",3-5 Years
46,Data Engineer,Sr.Azure Data Engineer,Kiash Solutions LLP,"agile delivery,Messaging,Finance,Azure",Full time,"Chennai, India",3-8 Years
47,Data Engineer,*AWS Data Engineer - Chennai*,Kiash Solutions LLP,"Teraform,Aurora,AWS Quicksight,CI/CD Pipelines",Full time,"Chennai, India",3-8 Years
48,Data Engineer,Data Engineer,First Soft Solutions LLC,"Snowflake database,data model defining",Full time,"Chennai, India",5-7 Years
49,Data Engineer,Senior Data Engineer,Inspire Brands Hyderabad Support Center,"Azure DW,snowflake,CI/CD,Apache Airflow",Full time,"Hyderabad / Secunderabad, Telangana, India",4-6 Years
