key,job_role,job_title,company_name,skills,job_type,location,experience
1,Data Engineer,Data Engineer,Synechron Technologies Private Limited,Data Engineer,Full time,"Bengaluru / Bangalore, Pune",5-10 Years
2,Data Engineer,Data Engineer,Synechron Technologies Private Limited,Data Engineer,Full time,"Chennai, Mumbai",5-10 Years
3,Data Engineer,Data Engineer,Krishna Enterprises,"Sql,Data Mining,Data Extraction","Work From Home, Full time",Other India,7-12 Years
4,Data Engineer,Sr Data Engineer,Ethiraj Associates Private Limited,"Abinitio Graphs,Abinitio",Full time,"Bengaluru / Bangalore, Mumbai City",3-5 Years
5,Data Engineer,Sr Big Data Software Engineer,Mindpower HR Solutions,Spark,Full time,Bengaluru / Bangalore,8-13 Years
6,Data Engineer,Data Engineer,Evoluteiq Solutions Private Limited,"Data Processing,Java,Core Java,Hibernate",Full time,Bengaluru / Bangalore,5-10 Years
7,Data Engineer,Data Engineer,Mindpower HR Solutions,"Teradata,Scala,Java,Hadoop,Spark",Full time,Bengaluru / Bangalore,5-10 Years
8,Data Engineer,Data engineer,Yellow Umbrella Group,"Data-Engineer,Data-Engineering,Data Engineer",Full time,"Bengaluru / Bangalore, Chennai",3-6 Years
9,Data Engineer,Data Engineer,Coders Brain Technology Private Limited,"data stream,Data Engineer,AWS,Java",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",5-10 Years
10,Data Engineer,Data Science Engineer,Innovatz Global LLC,"DL,Panda,Data Science,Ml,Nlp,Numpy","Contract Job, Part time","Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",5-15 Years
11,Data Engineer,DATA ENGINEER,Icloudlogic India Private Limited,Data Engineer,Full time,"Hyderabad / Secunderabad, Telangana",4-5 Years
12,Data Engineer,AI Data Engineer,HNM Solutions,"Artificial Intelligence,Data Engineer,Sql,Python","Contract Job, Part time","Bengaluru / Bangalore, Chennai",5-10 Years
13,Data Engineer,Data Engineer,ID4 Consultancy Private Limited,"Glue,terabytes,AWS,Python,Sql,Emr",Full time,Pune,6-10 Years
14,Data Engineer,DATA ENGINEER,Supro Info Solutions Private Limited,"DATA BRICKS,Data Engineer,Sql,Etl,Python",Full time,Gurgaon / Gurugram,4-9 Years
15,Data Engineer,DATA ENGINEER,Supro Info Solutions Private Limited,"Data Engineer,Sql,Etl",Full time,"Hyderabad / Secunderabad, Telangana",4-9 Years
16,Data Engineer,(IND) Data Engineer III,Walmart Global Tech India,"Airflow,lambda Architecture,Streaming Data",Full time,"Bengaluru / Bangalore, India",3-5 Years
17,Data Engineer,Data Engineer,S&P Global Market Intelligence,"Maven Builds,JMS Queue,Dynamo,Glue",Full time,India,6-9 Years
18,Data Engineer,Snowflake Data Engineer/Lead,Brillio,"SnowSQL,Metadata Manager,star schemas",Full time,"Hyderabad / Secunderabad, Telangana, India",6-10 Years
19,Data Engineer,Data Engineer III,Walmart Global Tech India,"multi-hop architecture,Streaming Data,orchestration tools",Full time,"Bengaluru / Bangalore, India",2-4 Years
