key,job_role,job_title,company_name,skills,job_type,location,experience
1,Data Engineer,"Lead Consultant, Senior Data Engineer",Genpact,"airflow,python,databricks,Pyspark,aws",Full time,"Hyderabad / Secunderabad, Telangana",0-2 Years
2,Data Engineer,Data Engineer,Royal Enfield,"data encryption,Data Storage,Authorization",Full time,"Chennai, India",3-5 Years
3,Data Engineer,Principal Consultant- Senior Data Engineer,Genpact,"snowflake,Spark Structured Streaming,Databricks",Full time,Bengaluru / Bangalore,0-2 Years
4,Data Engineer,senior data engineer.,Randstad,"data pipelining,R,Relational Databases",Full time,"Hyderabad / Secunderabad, Telangana",0-2 Years
5,Data Engineer,Lead Consultant IT Data Engineer,Genpact,"Sql,automation,Java,Data Governance",Full time,Bengaluru / Bangalore,0-2 Years
6,Data Engineer,Lead Consultant - Data Engineer,Genpact,"Data Analysis,CICD pipeline process,DBT tool",Full time,Bengaluru / Bangalore,0-2 Years
7,Data Engineer,Data Engineer,Oracle,,Full time,"Bengaluru / Bangalore, India",Fresher
8,Data Engineer,Asst. Manager - AWS Data Engineer,Genpact,"Athena,Glue,AWS,Sql,Etl,S3,Python",Full time,"Gurugram, Gurgaon / Gurugram",0-2 Years
9,Data Engineer,"(IND) SENIOR, DATA ENGINEER",Walmart Global Tech India,"Airflow,Java,Hive,Gcp,Hadoop,Scala",Full time,"Bengaluru / Bangalore, India",4-6 Years
10,Data Engineer,"Lead Consultant, Senior Data Engineer",Genpact,"airflow,python,databricks,Pyspark,aws",Full time,"Hyderabad / Secunderabad, Telangana",0-2 Years
11,Data Engineer,Senior Principal Consultant- Lead Data Engineer,Genpact,"snowflake,Spark Structured Streaming,Databricks",Full time,Bengaluru / Bangalore,0-2 Years
12,Data Engineer,Senior Data Engineer,Kotak Mahindra Bank,"Java,Scala,Spark,Python,Sql,AWS",Full time,"Bengaluru / Bangalore, India",7-9 Years
13,Data Engineer,Data Engineer,SKF India,"Agile solution development,ERP systems,Data Security",Full time,"Bengaluru / Bangalore, India",3-5 Years
14,Data Engineer,Data Engineer,IBM,"MS-Azure Cloud,Unix Shell Scripting,Data Migration",Full time,"Pune, India",0-2 Years
15,Data Engineer,Data Engineer: Big Data-AWS,IBM,"glue,pysprk,Hive,python,Scala,Emr",Full time,"Pune, India",0-2 Years
16,Data Engineer,Lead Analyst - Data Engineer with ETL,CGI,"Data Analysis,Scripting,Linux,PostgreSql",Full time,"Bengaluru / Bangalore, India",8-10 Years
17,Data Engineer,Sr Data Engineer,CGI,"Teradata,Python,Java,Impala,RDBMS",Full time,"Hyderabad / Secunderabad, Telangana, India",5-6 Years
18,Data Engineer,Big Data Engineer,IBM,"Sql,Etl,Mpp,Distributed Systems,Sqoop",Full time,"Mumbai, India",5-7 Years
19,Data Engineer,Data Engineer: Data Platforms,IBM,"Sql,Etl,Mpp,Distributed Systems,Sqoop",Full time,"Bengaluru / Bangalore, India",5-7 Years
20,Data Engineer,Data Engineer,CGI,"Teradata,Agent,DOC40,CI/CD,DOC05",Full time,"Hyderabad / Secunderabad, Telangana, India",4-5 Years
21,Data Engineer,Sr Data Engineer,CGI,"Teradata,english,oracle,python,hadoop",Full time,"Hyderabad / Secunderabad, Telangana, India",5-6 Years
22,Data Engineer,Lead Consultant - ETL Data Engineer,Genpact,,Full time,Bengaluru / Bangalore,Fresher
23,Data Engineer,Data Engineer: Data Platforms,IBM,"Sql,Etl,Mpp,Distributed Systems,Sqoop",Full time,"Bengaluru / Bangalore, India",5-7 Years
