key,job_role,job_title,company_name,skills,job_type,location,experience
1,Data Engineer,Data Engineer,Datafoundry Private Limited,"ETL Developer,Pentaho,data marts,Data Fabric",Full time,"Bengaluru / Bangalore, Hyderabad / Secunderabad, Telangana",4-7 Years
2,Data Engineer,Principle Data Engineer,Synechron Technologies Private Limited,"Principle Data Engineer,Big Data,Hadoop",Full time,Mumbai,15-20 Years
3,Data Engineer,Data Engineer,Synechron Technologies Private Limited,"Data Engineer,Big Data,Hadoop,Hive",Full time,"Bengaluru / Bangalore, Pune",5-10 Years
4,Data Engineer,Data Engineer (Spark/Streaming),Synechron Technologies Private Limited,"Data Engineer,Big Data,Spark,Streaming",Full time,"Chennai, Hyderabad / Secunderabad, Telangana",5-10 Years
5,Data Engineer,Principle Data Engineer,Synechron Technologies Private Limited,"Principle Data Engineer,Big Data,Hadoop",Full time,"Bengaluru / Bangalore, Pune",15-20 Years
6,Data Engineer,Azure data engineer,Narvi Placement School (OPC) Private Limited,"Synapse,Azure,SSIS,Ssrs,Sql",Full time,"Bengaluru / Bangalore, Chennai",4-8 Years
7,Data Engineer,Azure Data Engineer,Birlasoft Limited,Azure,Full time,"Bengaluru / Bangalore, Chennai",5-8 Years
8,Data Engineer,Principle Data Engineer,Synechron Technologies Private Limited,"Principle Data Engineer,Big Data,Hadoop",Full time,"Chennai, Hyderabad / Secunderabad, Telangana",15-20 Years
9,Data Engineer,Data Engineer,Synechron Technologies Private Limited,"Data Engineer,Big Data,Hadoop,Hive",Full time,Mumbai,5-10 Years
10,Data Engineer,Data Engineer,Career Foresight Hr Solutions Llp,Data Engineer,Full time,Cochin / Kochi / Ernakulam,6-10 Years
11,Data Engineer,Data Engineer,Praxis Placement Consultancy,"snowflakes,data integrations,Data Engineer",Full time,"Bengaluru / Bangalore, Kolkata",5-7 Years
12,Data Engineer,Data Engineer,Synechron Technologies Private Limited,"Data Engineer,Big Data,Hadoop,Hive",Full time,"Chennai, Hyderabad / Secunderabad, Telangana",5-10 Years
13,Data Engineer,Data Engineer (Spark/Streaming),Synechron Technologies Private Limited,"Data Engineer,Big Data,Spark,Streaming",Full time,Mumbai,5-10 Years
14,Data Engineer,Data Engineer (Spark/Streaming),Synechron Technologies Private Limited,"Data Engineer,Big Data,Spark,Streaming",Full time,"Bengaluru / Bangalore, Pune",5-10 Years
15,Data Engineer,Data Engineer with AWS Glue Redshift,Prajosh Technologies Private Limited,AWS,"International, Full time",Malaysia,4-6 Years
16,Data Engineer,Lead Data Engineer,S&P Global Market Intelligence,"snowflake,Airflow,SQL Server,AWS,Python",Full time,India,8-12 Years
17,Data Engineer,"Data Engineer, Analytics and Data Science, YouTube",Google,"structured thinking skills,distributed data platforms",Full time,"Bengaluru / Bangalore, India",1-3 Years
18,Data Engineer,Consulting - BO - Cloud Engineering - Senior Consultant - Azure Data Engineer,Deloitte,"MS SQL RDBMS,SQL Query Language,data warehouse transformation processes",Full time,"Bengaluru / Bangalore, India",6-9 Years
19,Data Engineer,Consulting - BO - Cloud Engineering - Consultant - Azure Data Engineer,Deloitte,,Full time,"Bengaluru / Bangalore, India",Fresher
20,Data Engineer,Consulting-BO-Cloud Engineering-GCP Data Engineer-Pune,Deloitte,"cloud composer,data catalogue,gcs,pub-sub",Full time,"Pune, India",4-6 Years
21,Data Engineer,Senior Data Engineer,S&P Global Market Intelligence,"snowflake,Airflow,SQL Server,AWS,Python",Full time,India,5-8 Years
22,Data Engineer,Project Engineer MMS Data Management,Hitachi Energy,"English,C,Data Management,Databases",Full time,"Bengaluru / Bangalore, India",0-2 Years
23,Data Engineer,Data Governance Engineer,HR Desire,"Analytical Skills,Data Governance,Microsoft Azure",Full time,Gurgaon / Gurugram,4-8 Years
24,Data Engineer,Engineer - Data Engineering,Altimetrik,"data pipeline development,performance optimization",Full time,"Bengaluru / Bangalore, India",0-2 Years
25,Data Engineer,Junior Data Engineer,Movate,"r,Hive,python,Tableau,Spark,hadoop",Full time,"Chennai, India",3-4 Years
26,Data Engineer,Principal Data Engineer,GSK,"big-data processing,Power Apps,Safe,AKS",Full time,"Bengaluru / Bangalore, India",7-10 Years
27,Data Engineer,Data Engineer,Hitachi Energy,"Enterprise Service Bus,Azure Data Factory",Full time,"Chennai, India",3-5 Years
28,Data Engineer,Senior Cloud Data Engineer,Movate,"Scikit-learn,Azure SQL Database,Azure Synapse Analytics",Full time,"Chennai, India",7-8 Years
29,Data Engineer,Data Engineer with Python,HNM Solutions,"Data Engineer,python,AWS,Pyspark",Full time,Chennai,5-5 Years
30,Data Engineer,PySpark Developer,HNM Solutions,"Data Engineer,Pyspark,Nosql",Full time,Chennai,8-13 Years
31,Data Engineer,Sr. Data Warehouse Engineer,Western Digital,"Odi,PL/SQL,Data Warehouse",Full time,"Bengaluru / Bangalore, India",7-10 Years
32,Data Engineer,Big Data Engineer Senior Advisor,DELL,"Data Processing,Streaming,Hadoop,Flume",Full time,"Bengaluru / Bangalore, India",6-8 Years
33,Data Engineer,Data Engineer,Supernal Infotech Private Limited,"AWS Glue,Redshift,Kinesis","Contract Job, International, Part time","Malaysia, Thailand",6-8 Years
34,Data Engineer,Principal Engineer - Data Platform SRE,Red Hat,"snowflake,Fivetran,Golang,Terraform",Full time,"Bengaluru / Bangalore, India",1-8 Years
