key,job_role,job_title,company_name,skills,job_type,location,experience
1,Data Engineer,Principal Consultant-Senior Snowflake Data Engineer,Genpact,"snowflake,AWS,Etl,Python,Data Warehousing",Full time,Noida,5-10 Years
2,Data Engineer,Manager-Data Engineer,Genpact,"scraping,BeautifulSoup,Web Crawling,python",Full time,"Hyderabad / Secunderabad, Telangana",0-2 Years
3,Data Engineer,Senior Data Engineer-Vice President,BlackRock,"database system internals,snowflake,Java",Full time,"Gurgaon / Gurugram, India",0-2 Years
4,Data Engineer,"Senior Data Engineer- (AWS, Snowflake) - Hyderabad",Salesforce,"snowflake,CI/CD,Jenkins,Github,Bash",Full time,"Hyderabad / Secunderabad, Telangana, India",7-9 Years
5,Data Engineer,Data Engineer,TEKsystems,"snowflake,Data Processing,cloud platforms",Full time,"Bengaluru / Bangalore, India",5-8 Years
6,Data Engineer,Data Engineer-III-SUPPORT SERVICES-CTO Head,Kotak Mahindra Bank Limited,"Airflow,Non-relational databases,Presentation",Full time,"Bengaluru / Bangalore, India",5-9 Years
7,Data Engineer,Senior Data Engineer,Nissan Motor Corporation,"snowflake,MDM,NO-SQL,Glue,Tableau",Full time,"Thiruvananthapuram / Trivandrum, India",6-8 Years
8,Data Engineer,Principal Data Engineer,S&P Global Market Intelligence,"Data Lineage,Cloud Functions,Cloud Composer",Full time,India,10-13 Years
9,Data Engineer,Senior Principal Data Engineer,GSK,"Industry Standards,Influencing,Architecture Design",Full time,"Bengaluru / Bangalore, India",15-17 Years
10,Data Engineer,"Associate, Data Engineer",BlackRock,"Big Query,Airflow,Great Expectations,Gitlab CI",Full time,"Gurgaon / Gurugram, India",0-5 Years
11,Data Engineer,Consultant- Senior Data Engineer,Genpact,"snowflake,AWS/Azure,ETL concepts,Python",Full time,Noida,0-2 Years
12,Data Engineer,Senior Data Engineer - India,Globant,"Airflow,Aurora,Key Vault Azure,peer reviews",Full time,"Pune, India",4-10 Years
13,Data Engineer,Data Engineer,Company name confidential,"Data pipeline design,Java,Nosql,Hadoop",Full time,Bengaluru / Bangalore,4-10 Years
14,Data Engineer,Principal Consultant -Data Engineer,Genpact,"snowflake,Sql,Nodejs,Nestjs,Reactjs",Full time,Bengaluru / Bangalore,0-2 Years
15,Data Engineer,Data Engineer (Python),TELUS International India,"Fiink,FastAPUFalcon,Delta,Beam,Apache Iceberg",Full time,"Noida, India",4-6 Years
16,Data Engineer,Data Engineer-I-SUPPORT SERVICES-CTO Head,Kotak Mahindra Bank Limited,"Java,Scala,Spark,Python,Sql,AWS",Full time,"Bengaluru / Bangalore, India",0-2 Years
